Id,ActivityHour,StepTotal
1927972279,2016-05-03 14:00:00,0.00
1927972279,2016-05-03 15:00:00,0.00
1927972279,2016-05-03 16:00:00,0.00
1927972279,2016-05-03 17:00:00,0.00
1927972279,2016-05-03 18:00:00,0.00
1927972279,2016-05-03 19:00:00,0.00
1927972279,2016-05-03 20:00:00,0.00
1927972279,2016-05-03 21:00:00,0.00
1927972279,2016-05-03 22:00:00,0.00
1927972279,2016-05-03 23:00:00,0.00
1927972279,2016-05-04 00:00:00,0.00
1927972279,2016-05-04 01:00:00,0.00
1927972279,2016-05-04 02:00:00,0.00
1927972279,2016-05-04 03:00:00,0.00
1927972279,2016-05-04 04:00:00,0.00
1927972279,2016-05-04 05:00:00,0.00
1927972279,2016-05-04 06:00:00,0.00
1927972279,2016-05-04 07:00:00,0.00
1927972279,2016-05-04 08:00:00,0.00
1927972279,2016-05-04 09:00:00,0.00
1927972279,2016-05-04 10:00:00,926.00
1927972279,2016-05-04 11:00:00,35.00
1927972279,2016-05-04 12:00:00,76.00
1927972279,2016-05-04 13:00:00,87.00
1927972279,2016-05-04 14:00:00,35.00
1927972279,2016-05-04 15:00:00,123.00
1927972279,2016-05-04 16:00:00,217.00
1927972279,2016-05-04 17:00:00,120.00
1927972279,2016-05-04 18:00:00,5.00
1927972279,2016-05-04 19:00:00,61.00
1927972279,2016-05-04 20:00:00,101.00
1927972279,2016-05-04 21:00:00,0.00
1927972279,2016-05-04 22:00:00,0.00
1927972279,2016-05-04 23:00:00,0.00
1927972279,2016-05-05 00:00:00,0.00
1927972279,2016-05-05 01:00:00,0.00
1927972279,2016-05-05 02:00:00,0.00
1927972279,2016-05-05 03:00:00,0.00
1927972279,2016-05-05 04:00:00,0.00
1927972279,2016-05-05 05:00:00,0.00
1927972279,2016-05-05 06:00:00,0.00
1927972279,2016-05-05 07:00:00,0.00
1927972279,2016-05-05 08:00:00,0.00
1927972279,2016-05-05 09:00:00,0.00
1927972279,2016-05-05 10:00:00,0.00
1927972279,2016-05-05 11:00:00,0.00
1927972279,2016-05-05 12:00:00,0.00
1927972279,2016-05-05 13:00:00,0.00
1927972279,2016-05-05 14:00:00,0.00
1927972279,2016-05-05 15:00:00,0.00
1927972279,2016-05-05 16:00:00,0.00
1927972279,2016-05-05 17:00:00,0.00
1927972279,2016-05-05 18:00:00,0.00
1927972279,2016-05-05 19:00:00,0.00
1927972279,2016-05-05 20:00:00,0.00
1927972279,2016-05-05 21:00:00,0.00
1927972279,2016-05-05 22:00:00,0.00
1927972279,2016-05-05 23:00:00,0.00
1927972279,2016-05-06 00:00:00,0.00
1927972279,2016-05-06 01:00:00,0.00
1927972279,2016-05-06 02:00:00,0.00
1927972279,2016-05-06 03:00:00,0.00
1927972279,2016-05-06 04:00:00,0.00
1927972279,2016-05-06 05:00:00,0.00
1927972279,2016-05-06 06:00:00,0.00
1927972279,2016-05-06 07:00:00,0.00
1927972279,2016-05-06 08:00:00,0.00
1927972279,2016-05-06 09:00:00,0.00
1927972279,2016-05-06 10:00:00,0.00
1927972279,2016-05-06 11:00:00,0.00
1927972279,2016-05-06 12:00:00,0.00
1927972279,2016-05-06 13:00:00,0.00
1927972279,2016-05-06 14:00:00,0.00
1927972279,2016-05-06 15:00:00,0.00
1927972279,2016-05-06 16:00:00,72.00
1927972279,2016-05-06 17:00:00,288.00
1927972279,2016-05-06 18:00:00,181.00
1927972279,2016-05-06 19:00:00,1215.00
1927972279,2016-05-06 20:00:00,187.00
1927972279,2016-05-06 21:00:00,98.00
1927972279,2016-05-06 22:00:00,50.00
1927972279,2016-05-06 23:00:00,0.00
1927972279,2016-05-07 00:00:00,0.00
1927972279,2016-05-07 01:00:00,0.00
1927972279,2016-05-07 02:00:00,0.00
1927972279,2016-05-07 03:00:00,0.00
1927972279,2016-05-07 04:00:00,0.00
1927972279,2016-05-07 05:00:00,0.00
1927972279,2016-05-07 06:00:00,0.00
1927972279,2016-05-07 07:00:00,0.00
1927972279,2016-05-07 08:00:00,0.00
1927972279,2016-05-07 09:00:00,0.00
1927972279,2016-05-07 10:00:00,1061.00
1927972279,2016-05-07 11:00:00,449.00
1927972279,2016-05-07 12:00:00,0.00
1927972279,2016-05-07 13:00:00,0.00
1927972279,2016-05-07 14:00:00,0.00
1927972279,2016-05-07 15:00:00,0.00
1927972279,2016-05-07 16:00:00,0.00
1927972279,2016-05-07 17:00:00,0.00
1927972279,2016-05-07 18:00:00,0.00
1927972279,2016-05-07 19:00:00,0.00
1927972279,2016-05-07 20:00:00,0.00
1927972279,2016-05-07 21:00:00,0.00
1927972279,2016-05-07 22:00:00,0.00
1927972279,2016-05-07 23:00:00,0.00
1927972279,2016-05-08 00:00:00,0.00
1927972279,2016-05-08 01:00:00,0.00
1927972279,2016-05-08 02:00:00,0.00
1927972279,2016-05-08 03:00:00,0.00
1927972279,2016-05-08 04:00:00,0.00
1927972279,2016-05-08 05:00:00,0.00
1927972279,2016-05-08 06:00:00,0.00
1927972279,2016-05-08 07:00:00,0.00
1927972279,2016-05-08 08:00:00,0.00
1927972279,2016-05-08 09:00:00,0.00
1927972279,2016-05-08 10:00:00,0.00
1927972279,2016-05-08 11:00:00,0.00
1927972279,2016-05-08 12:00:00,0.00
1927972279,2016-05-08 13:00:00,0.00
1927972279,2016-05-08 14:00:00,0.00
1927972279,2016-05-08 15:00:00,0.00
1927972279,2016-05-08 16:00:00,0.00
1927972279,2016-05-08 17:00:00,0.00
1927972279,2016-05-08 18:00:00,0.00
1927972279,2016-05-08 19:00:00,0.00
1927972279,2016-05-08 20:00:00,0.00
1927972279,2016-05-08 21:00:00,0.00
1927972279,2016-05-08 22:00:00,0.00
1927972279,2016-05-08 23:00:00,0.00
1927972279,2016-05-09 00:00:00,0.00
1927972279,2016-05-09 01:00:00,0.00
1927972279,2016-05-09 02:00:00,0.00
1927972279,2016-05-09 03:00:00,0.00
1927972279,2016-05-09 04:00:00,0.00
1927972279,2016-05-09 05:00:00,0.00
1927972279,2016-05-09 06:00:00,0.00
1927972279,2016-05-09 07:00:00,0.00
1927972279,2016-05-09 08:00:00,0.00
1927972279,2016-05-09 09:00:00,0.00
1927972279,2016-05-09 10:00:00,0.00
1927972279,2016-05-09 11:00:00,0.00
1927972279,2016-05-09 12:00:00,0.00
1927972279,2016-05-09 13:00:00,0.00
1927972279,2016-05-09 14:00:00,0.00
1927972279,2016-05-09 15:00:00,0.00
1927972279,2016-05-09 16:00:00,0.00
1927972279,2016-05-09 17:00:00,0.00
1927972279,2016-05-09 18:00:00,0.00
1927972279,2016-05-09 19:00:00,0.00
1927972279,2016-05-09 20:00:00,0.00
1927972279,2016-05-09 21:00:00,0.00
1927972279,2016-05-09 22:00:00,0.00
1927972279,2016-05-09 23:00:00,0.00
1927972279,2016-05-10 00:00:00,0.00
1927972279,2016-05-10 01:00:00,0.00
1927972279,2016-05-10 02:00:00,0.00
1927972279,2016-05-10 03:00:00,0.00
1927972279,2016-05-10 04:00:00,0.00
1927972279,2016-05-10 05:00:00,0.00
1927972279,2016-05-10 06:00:00,0.00
1927972279,2016-05-10 07:00:00,0.00
1927972279,2016-05-10 08:00:00,0.00
1927972279,2016-05-10 09:00:00,0.00
1927972279,2016-05-10 10:00:00,0.00
1927972279,2016-05-10 11:00:00,0.00
1927972279,2016-05-10 12:00:00,0.00
1927972279,2016-05-10 13:00:00,0.00
1927972279,2016-05-10 14:00:00,0.00
1927972279,2016-05-10 15:00:00,0.00
1927972279,2016-05-10 16:00:00,0.00
1927972279,2016-05-10 17:00:00,0.00
1927972279,2016-05-10 18:00:00,0.00
1927972279,2016-05-10 19:00:00,0.00
1927972279,2016-05-10 20:00:00,0.00
1927972279,2016-05-10 21:00:00,0.00
1927972279,2016-05-10 22:00:00,0.00
1927972279,2016-05-10 23:00:00,0.00
1927972279,2016-05-11 00:00:00,0.00
1927972279,2016-05-11 01:00:00,0.00
1927972279,2016-05-11 02:00:00,0.00
1927972279,2016-05-11 03:00:00,0.00
1927972279,2016-05-11 04:00:00,0.00
1927972279,2016-05-11 05:00:00,0.00
1927972279,2016-05-11 06:00:00,0.00
1927972279,2016-05-11 07:00:00,0.00
1927972279,2016-05-11 08:00:00,0.00
1927972279,2016-05-11 09:00:00,0.00
1927972279,2016-05-11 10:00:00,0.00
1927972279,2016-05-11 11:00:00,0.00
1927972279,2016-05-11 12:00:00,0.00
1927972279,2016-05-11 13:00:00,0.00
1927972279,2016-05-11 14:00:00,0.00
1927972279,2016-05-11 15:00:00,0.00
1927972279,2016-05-11 16:00:00,0.00
1927972279,2016-05-11 17:00:00,0.00
1927972279,2016-05-11 18:00:00,0.00
1927972279,2016-05-11 19:00:00,0.00
1927972279,2016-05-11 20:00:00,0.00
1927972279,2016-05-11 21:00:00,0.00
1927972279,2016-05-11 22:00:00,0.00
1927972279,2016-05-11 23:00:00,0.00
1927972279,2016-05-12 00:00:00,0.00
1927972279,2016-05-12 01:00:00,0.00
1927972279,2016-05-12 02:00:00,0.00
1927972279,2016-05-12 03:00:00,0.00
1927972279,2016-05-12 04:00:00,0.00
1927972279,2016-05-12 05:00:00,0.00
1927972279,2016-05-12 06:00:00,0.00
1927972279,2016-05-12 07:00:00,0.00
1927972279,2016-05-12 08:00:00,0.00
1927972279,2016-05-12 09:00:00,0.00
1927972279,2016-05-12 10:00:00,0.00
1927972279,2016-05-12 11:00:00,0.00
1927972279,2016-05-12 12:00:00,0.00
1927972279,2016-05-12 13:00:00,0.00
1927972279,2016-05-12 14:00:00,0.00
1927972279,2016-05-12 15:00:00,0.00
2022484408,2016-04-12 00:00:00,0.00
2022484408,2016-04-12 01:00:00,0.00
2022484408,2016-04-12 02:00:00,0.00
2022484408,2016-04-12 03:00:00,0.00
2022484408,2016-04-12 04:00:00,0.00
2022484408,2016-04-12 05:00:00,0.00
2022484408,2016-04-12 06:00:00,0.00
2022484408,2016-04-12 07:00:00,847.00
2022484408,2016-04-12 08:00:00,334.00
2022484408,2016-04-12 09:00:00,243.00
2022484408,2016-04-12 10:00:00,5243.00
2022484408,2016-04-12 11:00:00,323.00
2022484408,2016-04-12 12:00:00,184.00
2022484408,2016-04-12 13:00:00,658.00
2022484408,2016-04-12 14:00:00,2168.00
2022484408,2016-04-12 15:00:00,327.00
2022484408,2016-04-12 16:00:00,539.00
2022484408,2016-04-12 17:00:00,509.00
2022484408,2016-04-12 18:00:00,304.00
2022484408,2016-04-12 19:00:00,196.00
2022484408,2016-04-12 20:00:00,0.00
2022484408,2016-04-12 21:00:00,0.00
2022484408,2016-04-12 22:00:00,0.00
2022484408,2016-04-12 23:00:00,0.00
2022484408,2016-04-13 00:00:00,0.00
2022484408,2016-04-13 01:00:00,0.00
2022484408,2016-04-13 02:00:00,0.00
2022484408,2016-04-13 03:00:00,0.00
2022484408,2016-04-13 04:00:00,0.00
2022484408,2016-04-13 05:00:00,0.00
2022484408,2016-04-13 06:00:00,0.00
2022484408,2016-04-13 07:00:00,619.00
2022484408,2016-04-13 08:00:00,609.00
2022484408,2016-04-13 09:00:00,4453.00
2022484408,2016-04-13 10:00:00,198.00
2022484408,2016-04-13 11:00:00,399.00
2022484408,2016-04-13 12:00:00,687.00
2022484408,2016-04-13 13:00:00,247.00
2022484408,2016-04-13 14:00:00,1803.00
2022484408,2016-04-13 15:00:00,635.00
2022484408,2016-04-13 16:00:00,589.00
2022484408,2016-04-13 17:00:00,643.00
2022484408,2016-04-13 18:00:00,556.00
2022484408,2016-04-13 19:00:00,581.00
2022484408,2016-04-13 20:00:00,5.00
2022484408,2016-04-13 21:00:00,0.00
2022484408,2016-04-13 22:00:00,0.00
2022484408,2016-04-13 23:00:00,0.00
2022484408,2016-04-14 00:00:00,0.00
2022484408,2016-04-14 01:00:00,0.00
2022484408,2016-04-14 02:00:00,0.00
2022484408,2016-04-14 03:00:00,0.00
2022484408,2016-04-14 04:00:00,0.00
2022484408,2016-04-14 05:00:00,0.00
2022484408,2016-04-14 06:00:00,0.00
2022484408,2016-04-14 07:00:00,235.00
2022484408,2016-04-14 08:00:00,283.00
2022484408,2016-04-14 09:00:00,328.00
2022484408,2016-04-14 10:00:00,393.00
2022484408,2016-04-14 11:00:00,175.00
2022484408,2016-04-14 12:00:00,71.00
2022484408,2016-04-14 13:00:00,236.00
2022484408,2016-04-14 14:00:00,1913.00
2022484408,2016-04-14 15:00:00,399.00
2022484408,2016-04-14 16:00:00,767.00
2022484408,2016-04-14 17:00:00,893.00
2022484408,2016-04-14 18:00:00,3833.00
2022484408,2016-04-14 19:00:00,852.00
2022484408,2016-04-14 20:00:00,312.00
2022484408,2016-04-14 21:00:00,0.00
2022484408,2016-04-14 22:00:00,0.00
2022484408,2016-04-14 23:00:00,0.00
2022484408,2016-04-15 00:00:00,0.00
2022484408,2016-04-15 01:00:00,0.00
2022484408,2016-04-15 02:00:00,0.00
2022484408,2016-04-15 03:00:00,0.00
2022484408,2016-04-15 04:00:00,0.00
2022484408,2016-04-15 05:00:00,0.00
2022484408,2016-04-15 06:00:00,0.00
2022484408,2016-04-15 07:00:00,531.00
2022484408,2016-04-15 08:00:00,728.00
2022484408,2016-04-15 09:00:00,3853.00
2022484408,2016-04-15 10:00:00,643.00
2022484408,2016-04-15 11:00:00,486.00
2022484408,2016-04-15 12:00:00,103.00
2022484408,2016-04-15 13:00:00,1171.00
2022484408,2016-04-15 14:00:00,791.00
2022484408,2016-04-15 15:00:00,481.00
2022484408,2016-04-15 16:00:00,1233.00
2022484408,2016-04-15 17:00:00,582.00
2022484408,2016-04-15 18:00:00,227.00
2022484408,2016-04-15 19:00:00,205.00
2022484408,2016-04-15 20:00:00,0.00
2022484408,2016-04-15 21:00:00,0.00
2022484408,2016-04-15 22:00:00,0.00
2022484408,2016-04-15 23:00:00,0.00
2022484408,2016-04-16 00:00:00,0.00
2022484408,2016-04-16 01:00:00,0.00
2022484408,2016-04-16 02:00:00,0.00
2022484408,2016-04-16 03:00:00,0.00
2022484408,2016-04-16 04:00:00,0.00
2022484408,2016-04-16 05:00:00,0.00
2022484408,2016-04-16 06:00:00,0.00
2022484408,2016-04-16 07:00:00,126.00
2022484408,2016-04-16 08:00:00,904.00
2022484408,2016-04-16 09:00:00,4833.00
2022484408,2016-04-16 10:00:00,732.00
2022484408,2016-04-16 11:00:00,678.00
2022484408,2016-04-16 12:00:00,469.00
2022484408,2016-04-16 13:00:00,1229.00
2022484408,2016-04-16 14:00:00,623.00
2022484408,2016-04-16 15:00:00,506.00
2022484408,2016-04-16 16:00:00,0.00
2022484408,2016-04-16 17:00:00,0.00
2022484408,2016-04-16 18:00:00,0.00
2022484408,2016-04-16 19:00:00,0.00
2022484408,2016-04-16 20:00:00,0.00
2022484408,2016-04-16 21:00:00,0.00
2022484408,2016-04-16 22:00:00,0.00
2022484408,2016-04-16 23:00:00,0.00
2022484408,2016-04-17 00:00:00,0.00
2022484408,2016-04-17 01:00:00,0.00
2022484408,2016-04-17 02:00:00,0.00
2022484408,2016-04-17 03:00:00,0.00
2022484408,2016-04-17 04:00:00,0.00
2022484408,2016-04-17 05:00:00,0.00
2022484408,2016-04-17 06:00:00,0.00
2022484408,2016-04-17 07:00:00,0.00
2022484408,2016-04-17 08:00:00,567.00
2022484408,2016-04-17 09:00:00,5317.00
2022484408,2016-04-17 10:00:00,1567.00
2022484408,2016-04-17 11:00:00,1194.00
2022484408,2016-04-17 12:00:00,64.00
2022484408,2016-04-17 13:00:00,292.00
2022484408,2016-04-17 14:00:00,1404.00
2022484408,2016-04-17 15:00:00,1147.00
2022484408,2016-04-17 16:00:00,1151.00
2022484408,2016-04-17 17:00:00,1351.00
2022484408,2016-04-17 18:00:00,644.00
2022484408,2016-04-17 19:00:00,247.00
2022484408,2016-04-17 20:00:00,167.00
2022484408,2016-04-17 21:00:00,0.00
2022484408,2016-04-17 22:00:00,0.00
2022484408,2016-04-17 23:00:00,0.00
2022484408,2016-04-18 00:00:00,0.00
2022484408,2016-04-18 01:00:00,0.00
2022484408,2016-04-18 02:00:00,0.00
2022484408,2016-04-18 03:00:00,0.00
2022484408,2016-04-18 04:00:00,0.00
2022484408,2016-04-18 05:00:00,0.00
2022484408,2016-04-18 06:00:00,69.00
2022484408,2016-04-18 07:00:00,1073.00
2022484408,2016-04-18 08:00:00,712.00
2022484408,2016-04-18 09:00:00,5400.00
2022484408,2016-04-18 10:00:00,796.00
2022484408,2016-04-18 11:00:00,46.00
2022484408,2016-04-18 12:00:00,306.00
2022484408,2016-04-18 13:00:00,404.00
2022484408,2016-04-18 14:00:00,1706.00
2022484408,2016-04-18 15:00:00,658.00
2022484408,2016-04-18 16:00:00,570.00
2022484408,2016-04-18 17:00:00,849.00
2022484408,2016-04-18 18:00:00,899.00
2022484408,2016-04-18 19:00:00,567.00
2022484408,2016-04-18 20:00:00,76.00
2022484408,2016-04-18 21:00:00,0.00
2022484408,2016-04-18 22:00:00,0.00
2022484408,2016-04-18 23:00:00,0.00
2022484408,2016-04-19 00:00:00,0.00
2022484408,2016-04-19 01:00:00,0.00
2022484408,2016-04-19 02:00:00,0.00
2022484408,2016-04-19 03:00:00,0.00
2022484408,2016-04-19 04:00:00,0.00
2022484408,2016-04-19 05:00:00,0.00
2022484408,2016-04-19 06:00:00,0.00
2022484408,2016-04-19 07:00:00,0.00
2022484408,2016-04-19 08:00:00,0.00
2022484408,2016-04-19 09:00:00,671.00
2022484408,2016-04-19 10:00:00,466.00
2022484408,2016-04-19 11:00:00,621.00
2022484408,2016-04-19 12:00:00,479.00
2022484408,2016-04-19 13:00:00,794.00
2022484408,2016-04-19 14:00:00,1437.00
2022484408,2016-04-19 15:00:00,1081.00
2022484408,2016-04-19 16:00:00,4709.00
2022484408,2016-04-19 17:00:00,459.00
2022484408,2016-04-19 18:00:00,548.00
2022484408,2016-04-19 19:00:00,283.00
2022484408,2016-04-19 20:00:00,0.00
2022484408,2016-04-19 21:00:00,0.00
2022484408,2016-04-19 22:00:00,0.00
2022484408,2016-04-19 23:00:00,0.00
2022484408,2016-04-20 00:00:00,0.00
2022484408,2016-04-20 01:00:00,0.00
2022484408,2016-04-20 02:00:00,0.00
2022484408,2016-04-20 03:00:00,0.00
2022484408,2016-04-20 04:00:00,0.00
2022484408,2016-04-20 05:00:00,0.00
2022484408,2016-04-20 06:00:00,129.00
2022484408,2016-04-20 07:00:00,661.00
2022484408,2016-04-20 08:00:00,1272.00
2022484408,2016-04-20 09:00:00,4293.00
2022484408,2016-04-20 10:00:00,172.00
2022484408,2016-04-20 11:00:00,410.00
2022484408,2016-04-20 12:00:00,1314.00
2022484408,2016-04-20 13:00:00,664.00
2022484408,2016-04-20 14:00:00,1780.00
2022484408,2016-04-20 15:00:00,924.00
2022484408,2016-04-20 16:00:00,854.00
2022484408,2016-04-20 17:00:00,944.00
2022484408,2016-04-20 18:00:00,541.00
2022484408,2016-04-20 19:00:00,839.00
2022484408,2016-04-20 20:00:00,315.00
2022484408,2016-04-20 21:00:00,0.00
2022484408,2016-04-20 22:00:00,0.00
2022484408,2016-04-20 23:00:00,0.00
2022484408,2016-04-21 00:00:00,0.00
2022484408,2016-04-21 01:00:00,0.00
2022484408,2016-04-21 02:00:00,0.00
2022484408,2016-04-21 03:00:00,0.00
2022484408,2016-04-21 04:00:00,0.00
2022484408,2016-04-21 05:00:00,0.00
2022484408,2016-04-21 06:00:00,0.00
2022484408,2016-04-21 07:00:00,955.00
2022484408,2016-04-21 08:00:00,168.00
2022484408,2016-04-21 09:00:00,481.00
2022484408,2016-04-21 10:00:00,1272.00
2022484408,2016-04-21 11:00:00,968.00
2022484408,2016-04-21 12:00:00,3571.00
2022484408,2016-04-21 13:00:00,13.00
2022484408,2016-04-21 14:00:00,1357.00
2022484408,2016-04-21 15:00:00,1248.00
2022484408,2016-04-21 16:00:00,506.00
2022484408,2016-04-21 17:00:00,427.00
2022484408,2016-04-21 18:00:00,955.00
2022484408,2016-04-21 19:00:00,370.00
2022484408,2016-04-21 20:00:00,162.00
2022484408,2016-04-21 21:00:00,0.00
2022484408,2016-04-21 22:00:00,0.00
2022484408,2016-04-21 23:00:00,0.00
2022484408,2016-04-22 00:00:00,0.00
2022484408,2016-04-22 01:00:00,0.00
2022484408,2016-04-22 02:00:00,0.00
2022484408,2016-04-22 03:00:00,0.00
2022484408,2016-04-22 04:00:00,0.00
2022484408,2016-04-22 05:00:00,0.00
2022484408,2016-04-22 06:00:00,60.00
2022484408,2016-04-22 07:00:00,715.00
2022484408,2016-04-22 08:00:00,473.00
2022484408,2016-04-22 09:00:00,5596.00
2022484408,2016-04-22 10:00:00,1439.00
2022484408,2016-04-22 11:00:00,548.00
2022484408,2016-04-22 12:00:00,735.00
2022484408,2016-04-22 13:00:00,920.00
2022484408,2016-04-22 14:00:00,907.00
2022484408,2016-04-22 15:00:00,333.00
2022484408,2016-04-22 16:00:00,92.00
2022484408,2016-04-22 17:00:00,106.00
2022484408,2016-04-22 18:00:00,296.00
2022484408,2016-04-22 19:00:00,560.00
2022484408,2016-04-22 20:00:00,174.00
2022484408,2016-04-22 21:00:00,0.00
2022484408,2016-04-22 22:00:00,0.00
2022484408,2016-04-22 23:00:00,0.00
2022484408,2016-04-23 00:00:00,0.00
2022484408,2016-04-23 01:00:00,0.00
2022484408,2016-04-23 02:00:00,0.00
2022484408,2016-04-23 03:00:00,0.00
2022484408,2016-04-23 04:00:00,0.00
2022484408,2016-04-23 05:00:00,0.00
2022484408,2016-04-23 06:00:00,0.00
2022484408,2016-04-23 07:00:00,0.00
2022484408,2016-04-23 08:00:00,0.00
2022484408,2016-04-23 09:00:00,0.00
2022484408,2016-04-23 10:00:00,0.00
2022484408,2016-04-23 11:00:00,0.00
2022484408,2016-04-23 12:00:00,289.00
2022484408,2016-04-23 13:00:00,1008.00
2022484408,2016-04-23 14:00:00,595.00
2022484408,2016-04-23 15:00:00,1232.00
2022484408,2016-04-23 16:00:00,729.00
2022484408,2016-04-23 17:00:00,459.00
2022484408,2016-04-23 18:00:00,618.00
2022484408,2016-04-23 19:00:00,483.00
2022484408,2016-04-23 20:00:00,267.00
2022484408,2016-04-23 21:00:00,139.00
2022484408,2016-04-23 22:00:00,182.00
2022484408,2016-04-23 23:00:00,0.00
2022484408,2016-04-24 00:00:00,0.00
2022484408,2016-04-24 01:00:00,0.00
2022484408,2016-04-24 02:00:00,0.00
2022484408,2016-04-24 03:00:00,0.00
2022484408,2016-04-24 04:00:00,0.00
2022484408,2016-04-24 05:00:00,0.00
2022484408,2016-04-24 06:00:00,0.00
2022484408,2016-04-24 07:00:00,0.00
2022484408,2016-04-24 08:00:00,3056.00
2022484408,2016-04-24 09:00:00,3130.00
2022484408,2016-04-24 10:00:00,496.00
2022484408,2016-04-24 11:00:00,708.00
2022484408,2016-04-24 12:00:00,699.00
2022484408,2016-04-24 13:00:00,1305.00
2022484408,2016-04-24 14:00:00,519.00
2022484408,2016-04-24 15:00:00,1963.00
2022484408,2016-04-24 16:00:00,85.00
2022484408,2016-04-24 17:00:00,573.00
2022484408,2016-04-24 18:00:00,947.00
2022484408,2016-04-24 19:00:00,0.00
2022484408,2016-04-24 20:00:00,0.00
2022484408,2016-04-24 21:00:00,0.00
2022484408,2016-04-24 22:00:00,0.00
2022484408,2016-04-24 23:00:00,0.00
2022484408,2016-04-25 00:00:00,0.00
2022484408,2016-04-25 01:00:00,0.00
2022484408,2016-04-25 02:00:00,0.00
2022484408,2016-04-25 03:00:00,0.00
2022484408,2016-04-25 04:00:00,0.00
2022484408,2016-04-25 05:00:00,0.00
2022484408,2016-04-25 06:00:00,0.00
2022484408,2016-04-25 07:00:00,718.00
2022484408,2016-04-25 08:00:00,380.00
2022484408,2016-04-25 09:00:00,5257.00
2022484408,2016-04-25 10:00:00,289.00
2022484408,2016-04-25 11:00:00,0.00
2022484408,2016-04-25 12:00:00,0.00
2022484408,2016-04-25 13:00:00,157.00
2022484408,2016-04-25 14:00:00,1507.00
2022484408,2016-04-25 15:00:00,281.00
2022484408,2016-04-25 16:00:00,696.00
2022484408,2016-04-25 17:00:00,645.00
2022484408,2016-04-25 18:00:00,250.00
2022484408,2016-04-25 19:00:00,1122.00
2022484408,2016-04-25 20:00:00,67.00
2022484408,2016-04-25 21:00:00,0.00
2022484408,2016-04-25 22:00:00,0.00
2022484408,2016-04-25 23:00:00,0.00
2022484408,2016-04-26 00:00:00,0.00
2022484408,2016-04-26 01:00:00,0.00
2022484408,2016-04-26 02:00:00,0.00
2022484408,2016-04-26 03:00:00,0.00
2022484408,2016-04-26 04:00:00,0.00
2022484408,2016-04-26 05:00:00,0.00
2022484408,2016-04-26 06:00:00,0.00
2022484408,2016-04-26 07:00:00,908.00
2022484408,2016-04-26 08:00:00,67.00
2022484408,2016-04-26 09:00:00,977.00
2022484408,2016-04-26 10:00:00,1967.00
2022484408,2016-04-26 11:00:00,1005.00
2022484408,2016-04-26 12:00:00,1040.00
2022484408,2016-04-26 13:00:00,31.00
2022484408,2016-04-26 14:00:00,965.00
2022484408,2016-04-26 15:00:00,1112.00
2022484408,2016-04-26 16:00:00,675.00
2022484408,2016-04-26 17:00:00,531.00
2022484408,2016-04-26 18:00:00,357.00
2022484408,2016-04-26 19:00:00,425.00
2022484408,2016-04-26 20:00:00,59.00
2022484408,2016-04-26 21:00:00,0.00
2022484408,2016-04-26 22:00:00,0.00
2022484408,2016-04-26 23:00:00,0.00
2022484408,2016-04-27 00:00:00,0.00
2022484408,2016-04-27 01:00:00,0.00
2022484408,2016-04-27 02:00:00,0.00
2022484408,2016-04-27 03:00:00,0.00
2022484408,2016-04-27 04:00:00,0.00
2022484408,2016-04-27 05:00:00,0.00
2022484408,2016-04-27 06:00:00,0.00
2022484408,2016-04-27 07:00:00,0.00
2022484408,2016-04-27 08:00:00,0.00
2022484408,2016-04-27 09:00:00,1388.00
2022484408,2016-04-27 10:00:00,967.00
2022484408,2016-04-27 11:00:00,149.00
2022484408,2016-04-27 12:00:00,973.00
2022484408,2016-04-27 13:00:00,1313.00
2022484408,2016-04-27 14:00:00,688.00
2022484408,2016-04-27 15:00:00,303.00
2022484408,2016-04-27 16:00:00,702.00
2022484408,2016-04-27 17:00:00,600.00
2022484408,2016-04-27 18:00:00,2917.00
2022484408,2016-04-27 19:00:00,159.00
2022484408,2016-04-27 20:00:00,0.00
2022484408,2016-04-27 21:00:00,0.00
2022484408,2016-04-27 22:00:00,0.00
2022484408,2016-04-27 23:00:00,0.00
2022484408,2016-04-28 00:00:00,0.00
2022484408,2016-04-28 01:00:00,0.00
2022484408,2016-04-28 02:00:00,0.00
2022484408,2016-04-28 03:00:00,0.00
2022484408,2016-04-28 04:00:00,0.00
2022484408,2016-04-28 05:00:00,0.00
2022484408,2016-04-28 06:00:00,0.00
2022484408,2016-04-28 07:00:00,368.00
2022484408,2016-04-28 08:00:00,912.00
2022484408,2016-04-28 09:00:00,787.00
2022484408,2016-04-28 10:00:00,1567.00
2022484408,2016-04-28 11:00:00,858.00
2022484408,2016-04-28 12:00:00,2735.00
2022484408,2016-04-28 13:00:00,197.00
2022484408,2016-04-28 14:00:00,1198.00
2022484408,2016-04-28 15:00:00,101.00
2022484408,2016-04-28 16:00:00,487.00
2022484408,2016-04-28 17:00:00,516.00
2022484408,2016-04-28 18:00:00,166.00
2022484408,2016-04-28 19:00:00,64.00
2022484408,2016-04-28 20:00:00,184.00
2022484408,2016-04-28 21:00:00,0.00
2022484408,2016-04-28 22:00:00,0.00
2022484408,2016-04-28 23:00:00,0.00
2022484408,2016-04-29 00:00:00,0.00
2022484408,2016-04-29 01:00:00,0.00
2022484408,2016-04-29 02:00:00,0.00
2022484408,2016-04-29 03:00:00,0.00
2022484408,2016-04-29 04:00:00,0.00
2022484408,2016-04-29 05:00:00,0.00
2022484408,2016-04-29 06:00:00,0.00
